,isExoplanet,loc_rowid,toi,tid,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_rad
5453,PC,0.7087725847336129,0.7640972152210759,0.13040139474349766,0.9114663108308896,0.921755299658609,1.0,0.010925449871464786,1.0,1.0,0.01326901235817287,1.0,0.7289228696312777,0.0403376271852982,1.0,1.0,0.0018570333829003123,1.0,0.17508975649080505,0.08716212307139375,1.0,0.04662504755378836,0.00029493452108957986,1.0,0.19394724821769788,0.0008521193540744915,0.17055210195893725,0.7923600843728468,0.010071406270457545,1.0,0.059396394295231636,1.0,1.0,0.22445131085222428,0.023116158413023315,1.0,1.0,0.11496185922247519
5797,PC,0.7534851776454711,0.8055860452658,0.062322135909242446,0.2144692793353644,0.7247043596322886,1.0,0.014781491002570004,1.0,1.0,0.009670636125448023,1.0,1.0,0.03272604898572526,1.0,1.0,0.0025162400383021534,1.0,0.18116358393411514,0.08411715807326645,1.0,0.005093303912515223,0.0017588874937273422,1.0,0.04368935928492607,0.0007665516826324015,0.16582967954047892,0.4639767293007855,0.010071406270457545,1.0,0.014759899294653555,1.0,1.0,0.29499315140578053,0.02009683986425938,1.0,1.0,0.10123743257482644
5782,PC,0.7515355006289657,0.06811195551316276,0.09214204271319873,0.3640139190634802,0.30403875866667807,1.0,0.40381319622962975,1.0,1.0,0.40121894994882046,1.0,0.8391757671806372,0.007275223680115548,1.0,1.0,0.00023313406105674914,1.0,0.0862600301323946,0.10771563680875294,1.0,0.03746380502915481,0.011785149743427956,1.0,0.3269447792462405,0.005705583473467065,0.2917000790417147,0.555707569469156,0.013428541693943393,1.0,0.0681331978851881,1.0,1.0,0.5146347913111714,0.014904889978818763,1.0,1.0,0.22933208128621466
5786,PC,0.7520554145000338,0.8043697603459221,0.033587710286092115,0.19724741786696523,0.8711704084902435,1.0,0.019494430162809714,1.0,1.0,0.0231645469981662,1.0,0.7998555198548367,0.016730522949306822,1.0,1.0,0.016986630034927962,1.0,0.1444207474051158,0.047049048296188986,1.0,0.012776170205915077,0.010038571829277837,1.0,0.20045452211111348,0.04896529337883814,0.4401926677622602,0.5044660320023224,0.010071406270457545,1.0,0.047865766520967454,1.0,1.0,0.46040810906746177,0.04538978317386774,1.0,1.0,0.23026191119159287
5450,PC,0.7083826493303118,0.7636917869144499,0.17759324666617116,0.6963936557818956,0.6507968252387739,1.0,0.0014995715509853623,1.0,1.0,0.00382327474727015,1.0,0.7237600323441231,0.027643358469480142,1.0,1.0,0.002106245655064423,1.0,0.12807599599210653,0.06356364433590722,1.0,0.1318811683113583,0.000815334404673703,1.0,0.30895692153022997,0.0003779988237235545,0.1378584082926873,0.8396044622976152,0.011749973982200469,1.0,0.08521729714969657,1.0,1.0,0.2648336853509312,0.006533869240446811,1.0,1.0,0.10352483701610123
5793,PC,0.752965263774403,0.8051806169591741,0.16343306747577732,0.23174746722190198,0.8324246181825886,1.0,0.018851756640958842,1.0,1.0,0.026987821745436354,1.0,0.8063404695881835,0.06018254383328462,1.0,1.0,0.0027252567826978598,1.0,0.1475823264350448,0.2112444467450809,1.0,0.004393527271550216,0.0026396662760918514,1.0,0.033722632339171624,0.0006723017583606741,0.16038073059610394,0.5389323224563711,0.010071406270457545,1.0,0.015210572972539698,1.0,1.0,0.24573646247379866,0.018451391131335128,1.0,1.0,0.08408189926526552
5495,PC,0.7142316803798281,0.7690974976694628,0.04849535583511319,0.8224663411696395,0.5355954809892284,1.0,0.009211653813195799,1.0,1.0,0.00539756434908727,1.0,0.7527669152617336,0.013628586825421934,1.0,1.0,0.0038507315602132005,1.0,0.0414071505510276,0.034255856228932034,1.0,0.01945038799631394,0.00017440583823219902,1.0,0.13229015468467628,0.005819255416438423,0.2798943441093954,0.5611717257979069,0.010071406270457545,1.0,0.023965956849547138,1.0,1.0,0.2751886239776431,0.05239875576690841,1.0,1.0,0.1138181570018378
5792,PC,0.7528352853066359,0.8050454741902987,0.07318653437890292,0.22624485888815254,0.7287428188691364,1.0,0.017780634104540727,1.0,0.9794933774517045,0.011469824241810448,1.0,1.0,0.022398719480903696,1.0,1.0,0.0003778379610230072,1.0,0.08018620268908448,0.20591575799835812,1.0,0.003308873478054456,0.07478443860785854,1.0,0.0684911035014875,0.006564199492231332,0.28861266242039535,0.47534332279866687,0.010071406270457545,1.0,0.0055816307968165136,1.0,1.0,0.15042010118037719,0.019713434334257617,1.0,1.0,0.068070068176342
7362,PC,0.9569014797008726,0.9930290656958729,0.21257019396824436,0.9004157603695084,0.9471086053623208,1.0,0.002142245072836233,1.0,1.0,0.0020240866309077267,1.0,1.0,0.017216368366300836,1.0,1.0,0.0011817485163911077,1.0,0.1973409897206238,0.1358815630414304,1.0,0.057261652496456455,0.010001488372293062,1.0,0.23599604116658715,0.00023830216704585872,0.12205645635399981,0.7997859780875765,0.023499947964400938,1.0,0.061191358522382736,1.0,1.0,0.24670782739051209,0.021933991362184525,1.0,1.0,0.13097369031139872
7513,PC,0.976528228333694,0.09608650867035462,0.18494937727791702,0.2480392820093764,0.23294345457124607,1.0,0.005569837189374204,1.0,1.0,0.005847361378177876,1.0,0.5329771310487985,0.005967178326670117,1.0,1.0,0.0011174356719616594,1.0,0.3731899746418425,0.02359847873548651,1.0,0.0461002150730646,6.271313100625274e-06,1.0,0.28328045758500836,0.0015361633048761806,0.19870500483820802,0.6057845047902645,0.010071406270457545,1.0,0.05689266670947898,1.0,1.0,0.3677040592490851,0.020608047237595076,1.0,1.0,0.16642845915115795
7341,PC,0.954171931877765,0.08676165761795734,0.2208155340731741,0.4353868415189759,0.37973358414136527,1.0,0.010711225364181162,1.0,1.0,0.009670636125448023,1.0,0.8307639941419607,0.032638845962162225,1.0,1.0,0.0005868547054187133,1.0,0.08584486066576956,0.051132841165489884,1.0,0.08967548121335804,0.04059246831649208,1.0,0.2130183762909342,0.0021403105344621593,0.1976275515605589,0.9337869957259257,0.011749973982200469,1.0,0.08577321391336051,1.0,1.0,0.22143347810127,0.028372009220130896,1.0,1.0,0.08114121211556266
7512,PC,0.976398249865927,0.09595136590147929,0.05120624652015213,0.24468572754433945,0.3255224211574907,1.0,0.004498714652956087,1.0,1.0,0.006522056921813784,1.0,0.5104069255360167,0.006739547963942658,1.0,1.0,0.002170558499493871,1.0,0.2521222410843246,0.03730082122705933,1.0,0.07315824519037818,3.101343621682039e-05,1.0,0.27946584416156756,0.00013652027539425382,0.1053463462579165,0.6034591282790798,0.010071406270457545,1.0,0.03763128329667556,1.0,1.0,0.3034713752904927,0.019841236177591537,1.0,1.0,0.12868628587012393
5791,PC,0.7527053068388689,0.8049103314214234,0.053227472881438684,0.17798418350595704,0.8052574368316825,1.0,0.009425878320479421,1.0,1.0,0.004722868805451361,1.0,0.7999899987807875,0.03219037326955236,1.0,1.0,0.16199601601222594,1.0,0.5081639346982546,0.09329007706806244,1.0,0.007082747701879103,0.0032048347593739233,1.0,0.16595598347817264,0.0048427001975281355,0.24390375222360064,0.4674820190787565,0.010071406270457545,1.0,0.0405578819410045,1.0,1.0,0.3389733483872658,0.021820567226225673,1.0,1.0,0.2623244478079194
216,PC,0.028075349037678415,0.002432569839755813,0.14163283331396084,0.2758693541890664,0.18107992522005648,1.0,0.005784061696657827,1.0,0.8830739246604002,0.007421650979994996,1.0,0.9113900074428292,0.011049868842915225,1.0,1.0,0.0003617597499156452,1.0,0.13817957433530512,0.16633121302270332,1.0,0.0035479638303841667,0.0004932557631547995,1.0,0.030556073209085093,0.00146311028692681,0.19616216199749972,0.4450847198012763,0.010071406270457545,1.0,0.008149209471208592,1.0,1.0,0.23803155823151853,0.028691513828465704,1.0,1.0,0.08065079260335334
7475,PC,0.9715890465585469,0.09216736837297024,0.22953618109405566,0.4787424387979938,0.1996852644282696,1.0,0.006212510711225073,1.0,1.0,0.0044979702909060575,1.0,0.5581552953026332,0.03479400640164851,1.0,1.0,0.002468005404980068,1.0,0.1128347655820476,0.13399551172159035,1.0,0.006999705798040752,0.004828607734976614,1.0,0.03744373961596281,0.00018631842064974094,0.10427784723806768,0.5066449959183584,0.010071406270457545,1.0,0.006614721881357561,1.0,1.0,0.15946794099683195,0.013195540324227543,1.0,1.0,0.06330780649982995
7477,PC,0.971849003494081,0.0924376539107209,0.19049639461143375,0.24553980798565675,0.1372289368627393,1.0,0.007712082262210435,1.0,1.0,0.006746955436359087,1.0,0.17635055130950325,0.3305742047526476,1.0,1.0,0.043178035928820684,1.0,1.0,0.5904549482203598,1.0,0.003182055284169699,0.0018147164722715366,1.0,0.022300422544536368,2.4219585729175753e-05,0.05992980111384788,0.6578805942013316,0.011749973982200469,1.0,0.008004920658117089,1.0,1.0,0.0919495916306381,0.017094557301211864,1.0,1.0,0.05106333052568601
7363,PC,0.9570314581686395,0.08703194315570797,0.22607877849827615,0.41086082778166627,0.19661073461389683,1.0,0.007497857754926813,1.0,1.0,0.008321245038176208,1.0,0.24898713045835802,0.027095225178512535,1.0,1.0,0.00045018991100613623,1.0,0.21615288311935607,0.10930754450977391,1.0,0.003196850263400084,0.0028986290676715418,1.0,0.06121723154437406,0.01291814715553763,0.31357525231757444,0.5666071737746676,0.010071406270457545,1.0,0.022899828115913987,1.0,1.0,0.2766032330796529,0.029490275349302722,1.0,1.0,0.09814920783866135
